year,month,syndrome,age_group,ed_type,relative_cases_avg,relative_cases_7day_ma_avg,expected_value_avg,expected_lowerbound_avg,expected_upperbound_avg,ed_count_sum
2021,6,ILI,0-4,all,0.0,0.0,0.03192463594800159,0.0,0.26776125272603296,222
2021,6,ILI,0-4,central,0.0,0.0,0.03496292635555617,0.0,0.2786875719828915,222
2021,6,ILI,00+,all,0.010833333333333334,0.012099999999999994,0.013851105850819147,0.0,0.19107644040229063,300
2021,6,ILI,00+,central,0.010833333333333334,0.012099999999999994,0.013837729051642796,0.0,0.19100243223875502,300
2021,6,ILI,10-14,all,0.0,0.0,0.027147844212747192,0.0,0.2503718570097016,231
2021,6,ILI,10-14,central,0.0,0.0,0.026914534662933833,0.0,0.24959937587135755,231
2021,6,ILI,15-19,all,0.0,0.0,0.02931813391976307,0.0,0.258940246765768,282
2021,6,ILI,15-19,central,0.0,0.0,0.02985995758987701,0.0,0.26094287179776265,282
2021,6,ILI,20-39,all,0.04563333333333333,0.04563333333333341,0.01825929443058062,0.0,0.2129770433202411,300
2021,6,ILI,20-39,central,0.04563333333333333,0.04563333333333341,0.01825929443058062,0.0,0.2129770433202411,300
2021,6,ILI,40-59,all,0.0,0.005704761904761907,0.013873454210869237,0.0,0.1912319046366586,300
2021,6,ILI,40-59,central,0.0,0.005704761904761907,0.013873454210869237,0.0,0.1912319046366586,300
2021,6,ILI,5-9,all,0.0,0.0,0.020733626093962013,0.0,0.22364270414743295,228
2021,6,ILI,5-9,central,0.0,0.0,0.01757861647336587,0.0,0.20944377233072115,228
2021,6,ILI,60-79,all,0.0,0.0,0.005958009379053876,0.0,0.14081724693661257,300
2021,6,ILI,60-79,central,0.0,0.0,0.005958009379053876,0.0,0.14081724693661257,300
2021,6,ILI,80+,all,0.0,0.0,0.004171612810010683,0.0,0.1246677590806469,300
2021,6,ILI,80+,central,0.0,0.0,0.004171612810010683,0.0,0.1246677590806469,300
2021,6,SARI,0-4,all,1.8356333333333332,2.026119047619049,1.115197755479971,0.35623281184805583,2.116127239852862,153
2021,6,SARI,0-4,central,1.8356333333333332,2.026119047619049,1.0923767760780325,0.3422384416944417,2.085017613941021,153
2021,6,SARI,00+,all,0.7928999999999999,0.8656333333333331,0.9371300942918412,0.2553450571280364,1.8608689542413117,210
2021,6,SARI,00+,central,0.7928999999999999,0.8656333333333331,0.9255952036643034,0.24897100678447576,1.8442538293580186,210
2021,6,SARI,10-14,all,0.3203666666666667,0.25825238095238096,0.2253650024961558,0.0,0.728073589064311,152
2021,6,SARI,10-14,central,0.3203666666666667,0.25825238095238096,0.19374712529846141,0.0,0.6675359938847681,152
2021,6,SARI,15-19,all,0.0,0.0,0.1700260146966143,0.0,0.6182783745361375,194
2021,6,SARI,15-19,central,0.0,0.0,0.13181667901984956,0.0,0.5371353785413551,194
